t,x1,y1,x2,y2,sep
2999667.326732673,0.0121012101210121,4788271558792.562,-34469593629679.81,-1987332763955.6875,14306321590034.24,49244276007056.68
3024457.9657965796,0.012201220122012201,5005063832272.915,-34635057899766.81,-2077310615623.0212,14374996175669.236,49519142039188.99
3049248.604860486,0.0123012301230123,5221685289540.976,-34799339994719.543,-2167217571425.0845,14443180109229.004,49793791497299.836
3074039.2439243924,0.0124012401240124,5438131469261.915,-34962453853578.355,-2257051779721.5195,14510879175997.703,50068218724963.41
3098829.882988299,0.012501250125012502,5654398090204.526,-35124413194591.227,-2346811463622.4917,14578099069621.43,50342418294103.26
3123620.522052205,0.012601260126012601,5870481044828.878,-35285231518943.484,-2436494918327.306,14644845393656.21,50616384996862.18
3148411.1611161116,0.012701270127012701,6086376393110.732,-35444922114449.03,-2526100508561.2793,14711123663100.02,50890113837772.36
3173201.800180018,0.012801280128012802,6302080356594.559,-35603498059201.87,-2615626666107.491,14776939305908.297,51163600026215.3
3197992.4392439243,0.0129012901290129,6517589312665.365,-35760972225184.99,-2705071887429.358,14842297664491.824,51436838969159.1
3222783.0783078307,0.013001300130013,6732899789032.169,-35917357281836.57,-2794434731381.04,14907203997196.795,51709826264164.48
3247573.717371737,0.013101310131013101,6948008458413.573,-36072665699570.1,-2883713817001.734,14971663479765.863,51982557692646.35
3272364.3564356435,0.013201320132013201,7162912133419.069,-36226909753249.28,-2972907821391.2017,15035681206780.342,52255029213384.24
3297154.99549955,0.013301330133013302,7377607761617.212,-36380101525614.875,-3062015477662.854,15099262193082.496,52527236956269.195
3321945.6345634563,0.0134013401340134,7592092420784.827,-36532252910664.125,-3151035572971.976,15162411375178.146,52799177216280.34
3346736.2736273627,0.013501350135013501,7806363314329.267,-36683375616981.08,-3239966946615.769,15225133612618.889,53070846447681.0
3371526.912691269,0.013601360136013601,8020417766877.423,-36833481171017.55,-3328808488202.6074,15287433689363.828,53342241258425.98
3396317.5517551755,0.013701370137013702,8234253220025.344,-36982580920324.36,-3417559135887.956,15349316315120.697,53613358404772.55
3421108.190819082,0.013801380138013799,8447867228242.095,-37130686036732.77,-3506217874674.2954,15410786126666.248,53884194786087.336
3445898.8298829882,0.0139013901390139,8661257454921.801,-37277807519485.05,-3594783734772.5586,15471847689145.605,54154747439840.39
3470689.4689468946,0.014001400140014003,8874421668578.662,-37423956198315.23,-3683255790022.899,15532505497350.889,54425013536781.25
3495480.108010801,0.014101410141014101,9087357739178.945,-37569142736479.02,-3771633156372.321,15592763976978.762,54694990376288.195
3520270.7470747074,0.014201420142014202,9300063634605.393,-37713377633733.695,-3859914990407.2515,15652627485867.19,54964675381885.57
3545061.386138614,0.0143014301430143,9512537417248.354,-37856671229267.586,-3948100487938.732,15712100315211.338,55234066096921.875
3569852.02520252,0.0144014401440144,9724777240718.947,-37999033704579.31,-4036188882638.226,15771186690758.547,55503160180402.26
3594642.6642664266,0.014501450145014501,9936781346680.465,-38140475086307.92,-4124179444722.533,15829890773982.953,55771955402971.336
3619433.303330333,0.014601460146014602,10148548061792.145,-38281005249012.84,-4212071479685.319,15888216663239.316,56040449643038.055
3644223.9423942394,0.014701470147014702,10360075794762.158,-38420633917905.266,-4299864327073.988,15946168394896.613,56308640883039.445
3669014.5814581458,0.0148014801480148,10571363033505.318,-38559370671530.6,-4387557359310.0073,16003749944451.42,56576527205836.77
3693805.220522052,0.014901490149014901,10782408342401.574,-38697224944402.98,-4475149980551.071,16060965227621.291,56844106791239.82
3718595.8595859585,0.015001500150015001,10993210359651.352,-38834206029591.63,-4562641625593.458,16117818101418.258,57111377912653.6
3743386.498649865,0.015101510151015102,11203767794724.404,-38970323081260.39,-4650031758813.192,16174312365202.781,57378338933843.94
3768177.1377137713,0.015201520152015202,11414079425898.504,-39105585117160.35,-4737319873144.505,16230451761718.367,57644988305816.766
3792967.7767776777,0.015301530153015299,11624144097884.826,-39240001021076.67,-4824505489094.259,16286239978107.031,57911324563807.52
3817758.415841584,0.015401540154015401,11833960719535.99,-39373579545229.195,-4911588153790.703,16341680646905.709,58177346324374.97
3842549.0549054905,0.015501550155015503,12043528261635.172,-39506329312629.11,-4998567440065.852,16396777347024.338,58443052282598.37
3867339.693969397,0.015601560156015602,12252845754761.602,-39638258819390.44,-5085442945569.578,16451533604705.223,58708441209371.0
3892130.3330333033,0.0157015701570157,12461912287231.152,-39769376436998.49,-5172214291914.88,16505952894464.557,58973511948789.09
3916920.9720972097,0.0158015801580158,12670727003107.895,-39899690414534.99,-5258881123852.581,16560038640015.918,59238263415630.836
3941711.611161116,0.0159015901590159,12879289100284.82,-40029208880860.74,-5345443108474.759,16613794215176.19,59502694592922.836
3966502.2502250224,0.016001600160016,13087597828631.283,-40157939846757.02,-5431899934445.854,16667222944754.31,59766804529591.36
3991292.889288929,0.016101610161016102,13295652488203.86,-40285891207025.43,-5518251311260.099,16720328105422.814,60030592338193.96
4016083.528352835,0.016201620162016202,13503452427519.309,-40413070742547.734,-5604496968524.728,16773112926572.738,60294057192729.7
4040874.1674167416,0.016301630163016303,13710997041886.732,-40539486122305.914,-5690636655267.752,16825580591152.035,60557198326524.67
4065664.806480648,0.0164016401640164,13918285771796.848,-40665144905363.07,-5776670139269.444,16877734236487.738,60820015030189.65
4090455.4455445544,0.0165016501650165,14125318101366.611,-40790054542806.18,-5862597206416.783,16929576955092.256,61082506649648.164
4115246.084608461,0.0166016601660166,14332093556836.715,-40914222379650.984,-5948417660079.863,16981111795454.033,61344672584231.49
4140036.723672367,0.0167016701670167,14538611705120.594,-41037655656710.06,-6034131320509.661,17032341762812.812,61606512284838.95
4164827.3627362736,0.016801680168016798,14744872152402.344,-41160361512424.28,-6119738024256.126,17083269819919.824,61868025252160.234
4189618.00180018,0.0169016901690169,14950874542782.82,-41282346984658.945,-6205237623606.241,17133898887783.24,62129211034958.875
4214408.640864086,0.017001700170017002,15156618556970.979,-41403619012464.516,-6290629986040.881,17184231846398.926,62390069228412.875
